Temperature,Humidity,Plant
26.58972517,66.14007674,Lentil  
19.1345771,62.57526895,Lentil  
28.75273118,69.15640149,Lentil  
25.78746268,60.2816298,Lentil  
23.89271875,61.78779413,Lentil  
28.67408774,63.18832976,Lentil  
28.42062847,61.77336343,Lentil  
21.35499456,62.60136323,Lentil  
21.12695586,63.18738532,Lentil  
24.02037872,61.62313345,Lentil  
25.40474421,65.8567539,Lentil  
29.03017561,64.49166566,Lentil  
20.21368219,68.65257685,Lentil  
29.19585548,68.01965728,Lentil  
18.29783597,69.6897615,Lentil  
27.41434987,63.41785982,Lentil  
24.84063998,60.09116626,Lentil  
29.94413861,67.31323084,Lentil  
25.87990287,67.55109024,Lentil  
20.0467711,65.84395319,Lentil  
22.99451999,66.70897237,Lentil  
25.13163619,66.92642362,Lentil  
28.49584395,62.44616219,Lentil  
18.28766124,69.48515056,Lentil  
24.38041875,61.18458224,Lentil  
21.31852148,66.43934593,Lentil  
18.54141834,62.70637578,Lentil  
25.28710601,60.85993533,Lentil  
25.43459777,69.12613376,Lentil  
28.83600962,69.76112921,Lentil  
27.37659643,63.93927841,Lentil  
28.31886863,60.19461399,Lentil  
27.4818649,62.04814951,Lentil  
18.28072173,68.10365387,Lentil  
27.61204997,69.29786244,Lentil  
23.43974653,63.22011726,Lentil  
20.95628486,63.68128841,Lentil  
23.7937153,68.03209183,Lentil  
22.6371424,65.44544859,Lentil  
21.53577883,65.47227704,Lentil  
29.87854588,65.73085206,Lentil  
25.2653291,67.10004577,Lentil  
25.17885316,68.93307305,Lentil  
24.12192608,61.09533545,Lentil  
23.33565221,67.40460704,Lentil  
21.74600081,63.39503184,Lentil  
27.60195453,63.46170674,Lentil  
24.388717,62.50453062,Lentil  
24.98287462,66.895409,Lentil  
28.234829,69.3159965,Lentil  
26.03026959,69.55863145,Lentil  
28.04849594,64.07691942,Lentil  
24.87425505,64.00213929,Lentil  
23.97081395,62.35557553,Lentil  
20.06003985,67.76252583,Lentil  
19.59221047,61.28633405,Lentil  
29.77013109,66.29327012,Lentil  
27.52135365,60.53657684,Lentil  
25.62896213,63.14909763,Lentil  
20.39078312,60.47528931,Lentil  
25.39038396,60.4989659,Lentil  
24.91079638,60.71367427,Lentil  
27.70496805,63.20915034,Lentil  
18.06486101,65.1034354,Lentil  
18.13027797,62.45851612,Lentil  
23.82723528,67.89815262,Lentil  
23.19305333,62.74710773,Lentil  
25.08966129,68.17543102,Lentil  
25.86928193,61.88321072,Lentil  
18.43966037,68.05394959,Lentil  
27.14911056,67.02664337,Lentil  
23.33375853,64.50515776,Lentil  
26.7230014,62.96841833,Lentil  
19.55750776,64.45268309,Lentil  
26.13708256,66.7729209,Lentil  
27.99990346,65.57653373,Lentil  
29.05941162,62.10652364,Lentil  
25.71269843,64.1123333,Lentil  
21.79792649,63.73086065,Lentil  
24.70626432,60.26854183,Lentil  
20.94981756,65.8108757,Lentil  
24.84918386,68.98088448,Lentil  
21.91041045,65.21662467,Lentil  
25.93381964,68.70533022,Lentil  
29.82112112,69.4073209,Lentil  
27.52185591,63.13215259,Lentil  
27.99627907,68.6428593,Lentil  
20.76774783,63.90164154,Lentil  
23.05276444,60.424786,Lentil  
21.65845777,63.58337146,Lentil  
26.25070298,67.62779652,Lentil  
20.97195263,63.83179889,Lentil  
23.89736406,66.32102048,Lentil  
24.55981624,91.63536236,Pomegranate  
19.65690085,89.93701023,Pomegranate  
18.78359608,87.4024767,Pomegranate  
24.1469628,94.5110662,Pomegranate  
22.44581266,89.90147027,Pomegranate  
24.96273236,92.40501423,Pomegranate  
22.5526059,89.3259486,Pomegranate  
22.77035608,91.45498527,Pomegranate  
19.20090378,94.27659596,Pomegranate  
23.12808226,92.68328358,Pomegranate  
24.92639065,85.19098079,Pomegranate  
24.77464458,85.63608688,Pomegranate  
19.8671184,86.35590206,Pomegranate  
24.26601316,93.7974061,Pomegranate  
23.62600218,89.73266695,Pomegranate  
19.67832052,89.08935702,Pomegranate  
22.36509395,92.30882391,Pomegranate  
21.57936934,94.88267728,Pomegranate  
18.26233221,88.16779129,Pomegranate  
23.71028128,89.61794165,Pomegranate  
22.48720144,89.9224883,Pomegranate  
21.6602498,94.79397419,Pomegranate  
20.13037175,89.31505137,Pomegranate  
18.41164435,91.11927248,Pomegranate  
19.68291173,89.75272999,Pomegranate  
23.20242586,91.19442671,Pomegranate  
18.92157197,87.31290342,Pomegranate  
22.10621387,91.34039616,Pomegranate  
18.47412402,89.68919664,Pomegranate  
19.81069447,88.92944254,Pomegranate  
24.4880844,90.83687246,Pomegranate  
18.75927679,89.93457597,Pomegranate  
19.54128063,90.29751796,Pomegranate  
18.91251245,87.74938524,Pomegranate  
19.91330523,94.95031368,Pomegranate  
19.72620525,89.64934166,Pomegranate  
23.83185873,87.84034604,Pomegranate  
24.94467632,94.25702672,Pomegranate  
24.692258,93.87030088,Pomegranate  
24.72485577,85.56083187,Pomegranate  
20.12644921,87.59629625,Pomegranate  
21.02432943,93.0569505,Pomegranate  
22.40423537,88.1508343,Pomegranate  
20.33691147,89.38003827,Pomegranate  
24.24779615,85.56033312,Pomegranate  
24.81530144,91.90842992,Pomegranate  
19.66329768,87.95158129,Pomegranate  
22.43377991,90.3396556,Pomegranate  
22.92052307,85.12912161,Pomegranate  
22.91843172,85.40695044,Pomegranate  
24.88244467,89.39686219,Pomegranate  
23.40981539,93.13277,Pomegranate  
21.20725375,94.26304717,Pomegranate  
18.20230419,91.12282162,Pomegranate  
22.34375696,89.7870345,Pomegranate  
24.32770134,90.88292835,Pomegranate  
19.75088482,88.71691157,Pomegranate  
19.86173586,86.19740917,Pomegranate  
18.07132963,93.14554876,Pomegranate  
23.89162561,89.61850203,Pomegranate  
23.98598756,93.34236582,Pomegranate  
20.93892916,85.42912869,Pomegranate  
20.82210727,87.22815682,Pomegranate  
20.86474944,91.61793636,Pomegranate  
24.45840036,86.10874614,Pomegranate  
24.51147697,90.64498715,Pomegranate  
24.56811204,92.03009222,Pomegranate  
24.63228709,89.01574455,Pomegranate  
20.07386547,90.97819712,Pomegranate  
21.80523051,94.63612858,Pomegranate  
22.8122645,86.34233767,Pomegranate  
22.73031253,88.48567856,Pomegranate  
23.2801227,94.94330457,Pomegranate  
19.30106297,87.1775172,Pomegranate  
19.0087067,88.83768149,Pomegranate  
24.35193812,90.88612388,Pomegranate  
24.72235539,88.87651295,Pomegranate  
21.92513945,94.46485312,Pomegranate  
24.83954414,86.88738076,Pomegranate  
18.09691127,90.42177379,Pomegranate  
20.24104904,91.08706822,Pomegranate  
23.22594,94.42971362,Pomegranate  
23.50128217,92.97527546,Pomegranate  
19.44623085,89.02127045,Pomegranate  
20.51343484,92.51675903,Pomegranate  
18.90223032,94.99897537,Pomegranate  
18.90592319,89.24126808,Pomegranate  
22.63045168,88.45577158,Pomegranate  
19.38603815,86.79058496,Pomegranate  
24.38318965,91.19431555,Pomegranate  
23.77989026,92.93386903,Pomegranate  
22.59890174,93.16343942,Pomegranate  
24.37766782,85.4017118,Pomegranate  
20.89273273,91.07776977,Pomegranate  
18.09903225,85.70786282,Pomegranate  
20.00218987,85.83618191,Pomegranate  
19.85139326,89.80732335,Pomegranate  
21.25433607,92.65058936,Pomegranate  
23.65374106,93.32657504,Pomegranate  
23.88404783,86.20613842,Pomegranate  
29.36792366,76.24900101,Banana  
27.33368994,83.67675197,Banana  
27.40053601,82.96221306,Banana  
29.3159075,80.11585705,Banana  
26.05433004,79.39654531,Banana  
25.86632408,84.42379269,Banana  
27.00932084,80.18546798,Banana  
29.55054817,78.06762846,Banana  
26.28845991,83.390039,Banana  
29.16226551,76.16151562,Banana  
28.65003945,82.68752542,Banana  
29.07311132,76.50045221,Banana  
28.08166093,75.26429821,Banana  
27.1994597,78.8086068,Banana  
28.05484146,78.04602887,Banana  
25.14748006,83.34688193,Banana  
25.94019018,78.3422098,Banana  
27.66752761,79.68542782,Banana  
25.56703012,75.94067692,Banana  
28.6956201,82.54195839,Banana  
26.33544853,76.8532006,Banana  
25.93730186,78.89864446,Banana  
25.13686519,84.88394407,Banana  
27.50527651,80.79783998,Banana  
26.21009246,82.34429458,Banana  
29.10403455,79.19588629,Banana  
29.2440638,77.32017166,Banana  
25.56202173,77.38229006,Banana  
26.3985515,81.36028902,Banana  
28.09577643,77.79586769,Banana  
27.84767901,83.31110751,Banana  
27.39341554,81.4654833,Banana  
25.14517635,81.38204104,Banana  
28.65456263,79.28693687,Banana  
29.16093424,76.67484233,Banana  
27.57278064,82.0638878,Banana  
25.40909896,82.36208097,Banana  
25.99069521,83.33983116,Banana  
26.29039046,81.06003778,Banana  
29.14827211,78.71024836,Banana  
26.59743595,79.35898915,Banana  
25.36059237,75.03193255,Banana  
29.12036889,80.18080728,Banana  
27.53911354,77.25629897,Banana  
29.66727337,83.51014178,Banana  
25.05802193,84.97323747,Banana  
25.86824781,78.52399914,Banana  
25.85036988,81.95580471,Banana  
26.51682337,77.79913575,Banana  
28.66725136,79.59242542,Banana  
28.14938935,81.54448882,Banana  
26.42313317,83.6995044,Banana  
26.59386409,81.40740301,Banana  
27.71822477,76.57853189,Banana  
28.98333432,82.95958244,Banana  
29.42017919,83.96754496,Banana  
27.39872329,81.10523402,Banana  
26.4020227,84.41007614,Banana  
27.81251452,82.69285419,Banana  
25.19640218,83.55829874,Banana  
28.31193338,75.77363772,Banana  
25.90113128,80.47152737,Banana  
27.48612983,76.11239849,Banana  
29.38254012,83.50423735,Banana  
29.22118628,81.08183635,Banana  
27.09062164,81.33506906,Banana  
26.12643374,81.81365007,Banana  
29.01207743,77.95192527,Banana  
27.96799119,79.28625709,Banana  
28.0764455,76.05522115,Banana  
25.16278237,84.97849241,Banana  
25.78749808,84.51194224,Banana  
25.34119774,84.47321314,Banana  
29.44795403,78.34971537,Banana  
26.47522633,78.51833782,Banana  
27.39489579,83.31172003,Banana  
25.08347445,80.261731,Banana  
26.6719835,76.48541655,Banana  
25.44926208,79.49221962,Banana  
28.22776705,80.6430384,Banana  
28.1279509,77.48247073,Banana  
28.9470467,82.1888998,Banana  
27.96236771,84.15403614,Banana  
28.00316034,78.90085998,Banana  
29.1400919,80.1190228,Banana  
27.9122104,83.36307683,Banana  
25.43480512,81.53977797,Banana  
28.55980972,84.51602322,Banana  
26.59580783,82.99556744,Banana  
27.19711623,77.3970629,Banana  
25.29391516,79.29122198,Banana  
29.90888522,76.98740841,Banana  
27.94972463,76.63713353,Banana  
25.01018457,78.76260938,Banana  
29.21144871,84.70189923,Banana  
27.35911627,84.54625006,Banana  
28.0106804,76.52808057,Banana  
28.67208915,82.20793613,Banana  
27.34585147,78.4873835,Banana  
29.50704598,78.20585613,Banana  
29.73770045,47.54885174,Mango  
33.55695561,53.72979826,Mango  
27.00315545,47.67525434,Mango  
33.56150184,45.53556603,Mango  
35.89855625,54.25964196,Mango  
34.17719782,50.62161586,Mango  
30.01592643,53.19212381,Mango  
31.74592134,45.16127859,Mango  
35.99009679,52.22780489,Mango  
31.86641378,52.19331595,Mango  
27.75518664,52.34605806,Mango  
34.72413192,51.4271781,Mango  
27.53907547,53.63549533,Mango  
27.69637763,48.5622488,Mango  
27.25373364,52.66319725,Mango  
30.33723921,48.88704844,Mango  
31.85744939,45.53106268,Mango  
35.39986338,49.45962621,Mango  
29.80747243,52.13797867,Mango  
34.16438906,54.16482251,Mango  
28.93270187,47.94053996,Mango  
27.98392787,53.33018851,Mango  
31.20478173,54.49960506,Mango  
32.13409675,50.52559148,Mango  
28.91862016,48.13974548,Mango  
31.09779147,47.41196659,Mango  
34.73823882,49.08864345,Mango  
29.98080499,49.48613279,Mango  
33.80398664,46.12866113,Mango  
30.07202564,50.96040505,Mango  
27.92063282,51.77965917,Mango  
31.40948821,49.21729127,Mango  
35.7877738,51.94190321,Mango  
33.36140093,45.02236377,Mango  
35.96054636,48.69677802,Mango  
28.33333307,51.39586505,Mango  
32.27652024,50.19368841,Mango  
31.99490489,50.84881347,Mango  
27.58258929,48.56916221,Mango  
29.38471637,45.88744691,Mango  
32.38697531,53.2328243,Mango  
30.91471455,49.92963856,Mango  
35.37775595,45.58110023,Mango  
32.32362177,52.5896771,Mango  
28.22373428,47.40519056,Mango  
27.27433181,47.16808054,Mango  
27.10710832,50.70880979,Mango  
34.89226666,48.75613373,Mango  
33.7462686,48.50387598,Mango  
27.3511056,54.43945147,Mango  
32.89300162,52.61323969,Mango  
35.38598705,51.42664176,Mango  
27.5529736,47.90859131,Mango  
32.82141065,47.45553843,Mango  
30.17294105,51.0845903,Mango  
29.26382931,54.82257868,Mango  
32.06097197,51.08494181,Mango  
28.69818144,47.71875722,Mango  
29.14305008,49.40983294,Mango  
28.3471611,53.53903102,Mango  
27.67256197,45.41692012,Mango  
28.1218093,46.16888595,Mango  
30.79375683,46.69536813,Mango  
28.89409382,54.80750249,Mango  
33.33024826,45.61143594,Mango  
27.78912455,53.96886679,Mango  
31.65333432,48.20662669,Mango  
29.75150773,46.73723302,Mango  
31.32995611,50.22287593,Mango  
35.63627319,48.97047762,Mango  
31.66524687,51.98594645,Mango  
32.26935342,53.56092806,Mango  
27.81005614,51.59445462,Mango  
34.58561471,50.34035336,Mango  
31.27180992,52.23810152,Mango  
33.93679864,52.72170281,Mango  
31.09154239,47.02058367,Mango  
31.89356292,49.02450149,Mango  
32.45465292,50.69693751,Mango  
35.47478322,47.97230503,Mango  
27.32961444,49.30347234,Mango  
30.90225239,49.95955487,Mango  
29.09382275,45.5661059,Mango  
30.02086169,46.78393776,Mango  
34.13072188,51.25786185,Mango  
33.44619894,53.05980465,Mango  
35.3915464,52.48823147,Mango  
31.53356352,53.06009323,Mango  
30.7645515,47.93791463,Mango  
30.01821337,50.0983181,Mango  
31.32863689,47.59319575,Mango  
33.88004781,54.39416048,Mango  
28.07802689,54.9640534,Mango  
35.53845018,52.94641947,Mango  
28.70595247,50.44030129,Mango  
31.48451729,48.77926304,Mango  
27.69819273,51.41593238,Mango  
30.41235793,52.48100602,Mango  
32.17752026,54.01352682,Mango  
32.6112614,47.74916499,Mango  
29.99677232,81.54156612,Grapes  
30.7280404,82.42614055,Grapes  
32.44577836,83.88504863,Grapes  
37.46566825,80.65968681,Grapes  
22.03296178,83.74372787,Grapes  
39.64851881,82.21079946,Grapes  
16.77557314,82.75241875,Grapes  
12.14190714,83.56812483,Grapes  
12.7567962,81.62497448,Grapes  
39.04071989,80.18393287,Grapes  
39.70772192,82.68593454,Grapes  
9.467960445,82.29335466,Grapes  
29.58748357,80.91934392,Grapes  
17.82803682,80.96093443,Grapes  
8.825674745,82.89753705,Grapes  
27.83487131,83.51444973,Grapes  
11.02105378,80.55557235,Grapes  
17.5862944,80.84806564,Grapes  
19.89363946,82.73366439,Grapes  
29.93707596,81.77713468,Grapes  
36.73126647,80.58931938,Grapes  
20.42094753,81.54185044,Grapes  
25.51939719,83.98351748,Grapes  
30.50734778,82.71775569,Grapes  
18.4269936,80.55625868,Grapes  
12.087022,83.59398734,Grapes  
23.60115364,82.48336987,Grapes  
12.80000387,81.20876367,Grapes  
38.06099482,82.24729637,Grapes  
39.06555518,82.03812973,Grapes  
33.78372897,81.16314317,Grapes  
16.76201707,82.00335557,Grapes  
35.89307536,82.66850729,Grapes  
21.01245395,81.17931863,Grapes  
10.89875873,80.01639435,Grapes  
16.36251869,83.00471609,Grapes  
20.28370163,81.32235739,Grapes  
25.11108456,83.25447587,Grapes  
33.4641162,83.86742974,Grapes  
11.7976469,80.86325389,Grapes  
11.36300891,80.03100049,Grapes  
25.23542319,80.68700527,Grapes  
15.99050693,81.23966573,Grapes  
22.4359017,80.18612085,Grapes  
34.76086052,81.03544763,Grapes  
31.11047251,83.34010951,Grapes  
28.57828803,80.95628959,Grapes  
41.18664903,81.01783402,Grapes  
27.02766138,83.17093908,Grapes  
21.19339319,82.33098331,Grapes  
10.38004759,83.44518113,Grapes  
31.3115978,82.56407013,Grapes  
20.46657776,80.97598029,Grapes  
29.36947679,81.53996362,Grapes  
10.72302459,80.02130636,Grapes  
14.97846952,80.49979873,Grapes  
15.3246651,81.67215994,Grapes  
18.73932187,81.12109244,Grapes  
19.3642553,83.36094029,Grapes  
41.20733624,81.61051026,Grapes  
33.34214482,82.51034633,Grapes  
23.81995682,80.12211649,Grapes  
40.66012294,81.24995984,Grapes  
11.82768186,80.2827185,Grapes  
13.28504331,83.54193816,Grapes  
35.83089092,83.32560104,Grapes  
26.18159716,81.03886263,Grapes  
24.57558351,80.70695797,Grapes  
29.67229086,83.71498986,Grapes  
39.37102553,81.25353895,Grapes  
17.66558428,82.92903419,Grapes  
24.06679352,82.66396666,Grapes  
15.31413469,80.09711412,Grapes  
21.77466746,80.54942557,Grapes  
26.91624843,80.76838926,Grapes  
41.65602996,82.22118237,Grapes  
17.98667801,81.17712085,Grapes  
29.12033769,82.79092939,Grapes  
34.38922481,83.18392806,Grapes  
41.36106301,82.79782954,Grapes  
35.12158265,82.26890793,Grapes  
19.6491772,80.15215777,Grapes  
16.27852801,82.94270065,Grapes  
21.11903604,80.63399198,Grapes  
19.2077707,82.9042841,Grapes  
25.96308415,82.57813624,Grapes  
25.67385024,81.6212135,Grapes  
41.94865736,81.15595212,Grapes  
11.18994268,80.8084305,Grapes  
17.5438296,82.94703302,Grapes  
13.05809741,80.28297993,Grapes  
9.724457611,83.74765639,Grapes  
27.92004934,82.93262435,Grapes  
9.535585543,80.73112694,Grapes  
13.42988625,80.06633966,Grapes  
9.851242629,80.22631717,Grapes  
24.97256132,82.72828653,Grapes  
27.23708304,82.94573346,Grapes  
18.70679077,83.4795292,Grapes  
9.949929082,82.55138983,Grapes  
26.47330219,80.92254421,Watermelon  
25.18780042,83.44621709,Watermelon  
25.29954705,81.77527562,Watermelon  
24.74631269,88.30866319,Watermelon  
26.58740671,81.32563243,Watermelon  
24.53442564,88.989272,Watermelon  
26.0713757,88.7285657,Watermelon  
25.96534238,89.77076659,Watermelon  
26.22338015,85.34866045,Watermelon  
24.41311871,89.81574032,Watermelon  
26.49195283,80.04678201,Watermelon  
24.04355803,84.18406764,Watermelon  
25.5421695,83.31883376,Watermelon  
26.74550678,83.9195902,Watermelon  
25.7131428,80.22972777,Watermelon  
25.76484262,84.1726996,Watermelon  
26.79489868,89.64815231,Watermelon  
24.9004602,89.73524177,Watermelon  
26.80750629,88.22874955,Watermelon  
25.11189154,80.02621335,Watermelon  
26.2148837,87.6883982,Watermelon  
24.9103226,86.97190046,Watermelon  
25.79448878,84.26830701,Watermelon  
25.26931156,87.55055105,Watermelon  
25.76402693,87.5931128,Watermelon  
25.85483596,89.13163965,Watermelon  
24.33528185,81.44030363,Watermelon  
25.37601283,80.99313508,Watermelon  
24.86094646,85.05318563,Watermelon  
24.71885473,88.94568335,Watermelon  
24.21495706,84.20576992,Watermelon  
25.81692236,82.043255,Watermelon  
24.47018505,84.16390229,Watermelon  
24.13078816,84.84494575,Watermelon  
26.1793464,86.52258079,Watermelon  
26.17668721,86.7295205,Watermelon  
26.03867719,84.6378378,Watermelon  
26.53259325,82.39053979,Watermelon  
26.81938687,87.8274604,Watermelon  
25.50405534,81.40297428,Watermelon  
26.20234499,80.38266489,Watermelon  
25.13735887,89.28272716,Watermelon  
25.92030221,83.47202566,Watermelon  
26.6634609,89.98405233,Watermelon  
24.06731461,81.64075303,Watermelon  
24.6774157,82.75411437,Watermelon  
26.11440416,87.64081095,Watermelon  
26.81530456,87.65694462,Watermelon  
25.15623099,80.27525115,Watermelon  
25.2801372,83.15393658,Watermelon  
26.22005978,80.90127035,Watermelon  
24.92093261,80.61750795,Watermelon  
26.21667586,81.01009354,Watermelon  
26.81383586,87.21986949,Watermelon  
24.31334971,87.47409052,Watermelon  
24.29105004,88.04541346,Watermelon  
24.42998931,86.33904774,Watermelon  
25.66576039,88.6984228,Watermelon  
25.07803672,83.46230461,Watermelon  
24.88910524,85.87059083,Watermelon  
25.42900869,82.91481799,Watermelon  
24.37118217,87.1269128,Watermelon  
26.4930645,88.59143088,Watermelon  
25.83202912,89.00481725,Watermelon  
24.41592661,89.39655519,Watermelon  
24.37190239,81.2514818,Watermelon  
24.24782473,83.03687902,Watermelon  
24.64458469,85.49938185,Watermelon  
24.89681131,86.10782926,Watermelon  
25.41864024,81.12122989,Watermelon  
26.26028739,86.14585891,Watermelon  
24.90123934,87.20772913,Watermelon  
24.84740848,89.20454622,Watermelon  
26.98212846,86.70068316,Watermelon  
26.90435747,86.25426228,Watermelon  
25.86475496,86.67468041,Watermelon  
26.70607759,81.14149505,Watermelon  
26.44019475,80.91934337,Watermelon  
26.283443,84.42478917,Watermelon  
26.84366082,83.85039964,Watermelon  
26.03967219,83.9862443,Watermelon  
24.92994759,85.00802358,Watermelon  
25.50736962,84.24340241,Watermelon  
25.4438391,87.9392312,Watermelon  
26.12588914,86.5507939,Watermelon  
25.10474753,87.5267616,Watermelon  
26.27520631,86.63249555,Watermelon  
26.27061608,83.09194521,Watermelon  
26.73690828,87.82430156,Watermelon  
25.04746944,85.5667282,Watermelon  
24.69368934,85.56967628,Watermelon  
24.54356968,84.60808277,Watermelon  
25.89762315,81.96664832,Watermelon  
26.6333118,84.31756844,Watermelon  
25.35794749,80.45846265,Watermelon  
25.28784623,89.63667876,Watermelon  
26.63838589,84.69546874,Watermelon  
25.3310446,84.30533791,Watermelon  
26.89750174,83.89241484,Watermelon  
26.98603693,89.4138489,Watermelon  
27.57826922,94.11878202,Muskmelon  
27.82054812,93.03555162,Muskmelon  
29.09910406,94.22237826,Muskmelon  
28.04943594,90.83130708,Muskmelon  
29.91690582,94.55695552,Muskmelon  
29.86895762,93.25103208,Muskmelon  
29.17220859,92.21405224,Muskmelon  
29.24908541,90.06998135,Muskmelon  
27.76317235,90.35567642,Muskmelon  
28.82629037,94.26765349,Muskmelon  
28.52379742,92.09688432,Muskmelon  
29.06785065,90.97685539,Muskmelon  
29.08417927,90.73891887,Muskmelon  
28.47090661,94.79453182,Muskmelon  
28.27973674,90.38971208,Muskmelon  
28.47212559,91.21322065,Muskmelon  
29.68846716,94.30111601,Muskmelon  
27.02415146,91.66737633,Muskmelon  
29.09588297,94.16748386,Muskmelon  
29.69238699,92.58862544,Muskmelon  
28.20619412,92.86798698,Muskmelon  
29.05248036,93.92217834,Muskmelon  
29.57240298,93.61870344,Muskmelon  
29.10968327,92.43510994,Muskmelon  
28.20480805,92.91440379,Muskmelon  
29.11858526,92.12543021,Muskmelon  
29.62800691,90.10051615,Muskmelon  
29.81196601,90.36881284,Muskmelon  
27.72338349,90.93897939,Muskmelon  
29.26092798,92.92367701,Muskmelon  
29.72791119,94.29753295,Muskmelon  
28.91105641,90.78413842,Muskmelon  
28.96361426,93.88482153,Muskmelon  
28.59052369,91.33617236,Muskmelon  
27.33897716,90.69759008,Muskmelon  
29.90415889,90.75284363,Muskmelon  
27.42711692,90.02696201,Muskmelon  
29.55657523,90.70937262,Muskmelon  
29.84070774,93.76312893,Muskmelon  
28.53545677,91.72742702,Muskmelon  
27.11535046,94.86907886,Muskmelon  
27.84492803,91.60666594,Muskmelon  
29.03157242,91.82172592,Muskmelon  
27.82424457,90.56698742,Muskmelon  
27.72653142,92.00687531,Muskmelon  
28.69708334,94.30759855,Muskmelon  
29.73019662,90.97015715,Muskmelon  
29.54097171,92.91778307,Muskmelon  
28.80311922,91.78336933,Muskmelon  
27.29035669,90.53330091,Muskmelon  
27.46583649,94.87679041,Muskmelon  
29.49401389,94.72981338,Muskmelon  
27.79161808,92.51054946,Muskmelon  
29.12533739,91.52291141,Muskmelon  
27.93114233,93.56161439,Muskmelon  
29.45771748,92.12534736,Muskmelon  
27.96872279,92.17444796,Muskmelon  
29.48882958,91.07574233,Muskmelon  
29.47156259,90.77069618,Muskmelon  
27.0767265,90.14362622,Muskmelon  
27.30008597,90.80015308,Muskmelon  
29.82729394,90.79007335,Muskmelon  
29.93061247,93.22980899,Muskmelon  
29.94349168,93.90741192,Muskmelon  
28.03306461,91.47355778,Muskmelon  
29.8843055,94.0371147,Muskmelon  
27.7058373,92.91185695,Muskmelon  
29.78714005,94.65343534,Muskmelon  
28.57819995,92.86597437,Muskmelon  
29.48069921,90.33698678,Muskmelon  
27.51492243,94.96218673,Muskmelon  
28.05457761,94.81637388,Muskmelon  
29.03167341,93.12603235,Muskmelon  
28.5854649,91.89216849,Muskmelon  
27.08808014,93.42402083,Muskmelon  
27.99611732,90.84660317,Muskmelon  
27.87317436,91.14849627,Muskmelon  
28.96586565,90.71832938,Muskmelon  
28.87726019,92.48839665,Muskmelon  
29.17052093,94.19790371,Muskmelon  
29.34033587,90.01506395,Muskmelon  
29.07265321,91.91533173,Muskmelon  
28.68275966,92.50969311,Muskmelon  
28.92705913,91.39356832,Muskmelon  
27.99901833,91.64193051,Muskmelon  
27.59350075,91.79742953,Muskmelon  
29.87331077,90.60932469,Muskmelon  
28.55852465,90.45773041,Muskmelon  
29.19378695,91.46241065,Muskmelon  
27.98780984,92.78226196,Muskmelon  
28.05380704,91.81758779,Muskmelon  
27.3506296,94.2911951,Muskmelon  
29.34081108,94.5513539,Muskmelon  
28.61475136,94.22253035,Muskmelon  
27.04863538,91.34685096,Muskmelon  
29.5275305,94.57459443,Muskmelon  
28.50416396,93.46806467,Muskmelon  
28.89578588,94.78993038,Muskmelon  
27.04927452,91.3821731,Muskmelon  
28.96017885,91.69532178,Muskmelon  
22.75088787,90.69489172,Apple  
23.8494014,94.34814995,Apple  
22.60800988,94.58900601,Apple  
21.18667419,91.13435689,Apple  
23.41044706,91.69913296,Apple  
22.86006627,93.12859895,Apple  
22.48403042,93.40819246,Apple  
22.02775403,92.96129462,Apple  
21.91191314,91.68748063,Apple  
23.71059131,93.27392415,Apple  
21.37784654,92.72043743,Apple  
22.84852833,94.32130209,Apple  
23.1094265,92.79630809,Apple  
23.25230817,94.54128292,Apple  
23.67287749,90.4935574,Apple  
23.76881552,90.59810302,Apple  
23.34386401,91.47684705,Apple  
22.63946441,90.18451645,Apple  
22.45696744,94.76285385,Apple  
22.96388477,93.58065995,Apple  
21.07273439,93.56585985,Apple  
22.44075021,92.70785115,Apple  
22.71271308,90.45261746,Apple  
21.70416965,93.44006288,Apple  
22.43324518,92.48667725,Apple  
21.25941052,92.84416234,Apple  
22.9215706,94.89613443,Apple  
22.81212536,91.51861705,Apple  
21.12152071,90.6878768,Apple  
21.11478672,90.31528693,Apple  
23.59997268,90.97597665,Apple  
23.12652652,94.71203306,Apple  
22.98458907,93.3204487,Apple  
22.12659387,90.97818277,Apple  
22.53779727,91.48135786,Apple  
22.49095104,91.70292746,Apple  
22.35548159,94.47811755,Apple  
22.20700989,93.50574163,Apple  
22.44516988,94.73763514,Apple  
22.76643029,92.12438519,Apple  
22.19109412,90.02575116,Apple  
23.6119202,91.70293849,Apple  
23.86087054,94.92048112,Apple  
21.42177231,92.62665309,Apple  
22.36629253,90.78572467,Apple  
23.99686172,91.61001707,Apple  
21.80129837,92.73446667,Apple  
23.80436344,92.80441624,Apple  
23.71475278,91.53331177,Apple  
23.34467359,90.37981478,Apple  
22.31253665,90.03577124,Apple  
23.50201428,92.21083961,Apple  
23.46260321,91.45665004,Apple  
23.06204373,92.39544055,Apple  
22.47420512,91.22759742,Apple  
22.69780133,92.82223419,Apple  
23.66682067,93.90191078,Apple  
22.50050273,92.45878335,Apple  
23.83053666,90.84422164,Apple  
23.64142354,93.74461474,Apple  
21.41363812,92.99124545,Apple  
22.85267372,94.5764581,Apple  
22.98208095,93.84505029,Apple  
21.19909519,90.80819418,Apple  
23.87192332,90.49939035,Apple  
21.0365275,94.33919546,Apple  
22.61711614,93.51978375,Apple  
21.45278675,90.74531921,Apple  
22.81227579,92.12992101,Apple  
21.98141856,91.12719303,Apple  
22.52709326,92.54780429,Apple  
22.35628673,91.92360477,Apple  
